sport,game_id,game_start,away_team,home_team,market,player_name,player_team,player_position,timestamp,bovada_line,bovada_over_price,bovada_under_price,draftkings_line,draftkings_over_price,draftkings_under_price,fanduel_line,fanduel_over_price,fanduel_under_price,betmgm_line,betmgm_over_price,betmgm_under_price,betonlineag_line,betonlineag_over_price,betonlineag_under_price,betrivers_line,betrivers_over_price,betrivers_under_price,vig_from_best_odds,fair_odds_over,fair_odds_under,best_odds_over,best_odds_under,best_odds_over_sportsbook,best_odds_under_sportsbook,best_odds_over_line,best_odds_under_line,fair_line,fair_line_method
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds_alternate,Ja'Kobe Walter,,,2025-03-03 23:03:33.751246,,,,,,,5.5,144.0,,,,,,,,,,,,,,144.0,,fanduel,,5.5,,5.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_threes,Ja'Kobe Walter,,,2025-03-03 23:03:33.751285,,,,,,,1.5,138.0,-185.0,,,,,,,,,,6.93,154.49,-154.49,138.0,-185.0,fanduel,fanduel,1.5,1.5,1.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_threes_alternate,Ja'Kobe Walter,,,2025-03-03 23:03:33.751316,,,,,,,2.5,1100.0,,,,,,,,,,,,,,1100.0,,fanduel,,2.5,,2.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_assists,Jakob Poeltl,,,2025-03-03 23:03:33.751373,,,,2.5,120.0,-154.0,,,,,,,,,,,,,6.08,133.39,-133.39,120.0,-154.0,draftkings,draftkings,2.5,2.5,2.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_assists_alternate,Jakob Poeltl,,,2025-03-03 23:03:33.751448,,,,4.5,295.0,,,,,,,,,,,,,,,,,295.0,,draftkings,,4.5,,4.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points,Jakob Poeltl,,,2025-03-03 23:03:33.751535,,,,9.5,-141.0,110.0,,,,,,,,,,,,,6.13,-122.86,122.86,-141.0,110.0,draftkings,draftkings,9.5,9.5,9.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_alternate,Jakob Poeltl,,,2025-03-03 23:03:33.751624,,,,11.5,350.0,,,,,,,,,,,,,,,,,350.0,,draftkings,,11.5,,11.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_assists,Jakob Poeltl,,,2025-03-03 23:03:33.751672,,,,12.5,-105.0,-125.0,,,,,,,,,,,,,6.78,108.47,-108.47,-105.0,-125.0,draftkings,draftkings,12.5,12.5,12.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_assists_alternate,Jakob Poeltl,,,2025-03-03 23:03:33.751751,,,,9.5,600.0,,,,,,,,,,,,,,,,,600.0,,draftkings,,9.5,,9.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds,Jakob Poeltl,,,2025-03-03 23:03:33.751790,,,,17.5,-130.0,100.0,,,,,,,,,,,,,6.52,-113.04,113.04,-130.0,100.0,draftkings,draftkings,17.5,17.5,17.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_alternate,Jakob Poeltl,,,2025-03-03 23:03:33.751860,,,,17.5,135.0,,,,,,,,,,,,,,,,,135.0,,draftkings,,17.5,,17.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_assists,Jakob Poeltl,,,2025-03-03 23:03:33.751906,,,,19.5,-141.0,110.0,,,,,,,,,,,,,6.13,-122.86,122.86,-141.0,110.0,draftkings,draftkings,19.5,19.5,19.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_assists_alternate,Jakob Poeltl,,,2025-03-03 23:03:33.751979,,,,24.5,1900.0,,,,,,,,,,,,,,,,,1900.0,,draftkings,,24.5,,24.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds,Jakob Poeltl,,,2025-03-03 23:03:33.752008,,,,7.5,-110.0,-120.0,,,,,,,,,,,,,6.93,104.13,-104.13,-110.0,-120.0,draftkings,draftkings,7.5,7.5,7.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds_alternate,Jakob Poeltl,,,2025-03-03 23:03:33.752052,,,,9.5,-196.0,,,,,,,,,,,,,,,,,-196.0,,draftkings,,9.5,,9.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds_assists,Jakob Poeltl,,,2025-03-03 23:03:33.752144,,,,9.5,-125.0,-105.0,,,,,,,,,,,,,6.78,-108.47,108.47,-125.0,-105.0,draftkings,draftkings,9.5,9.5,9.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_assists_alternate,Kentavious Caldwell-Pope,,,2025-03-03 23:03:33.751455,,,,3.5,500.0,,,,,,,,,,,,,,,,,500.0,,draftkings,,3.5,,3.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points,Kentavious Caldwell-Pope,,,2025-03-03 23:03:33.751540,,,,7.5,-110.0,-120.0,,,,,,,,,,,,,6.93,104.13,-104.13,-110.0,-120.0,draftkings,draftkings,7.5,7.5,7.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_alternate,Kentavious Caldwell-Pope,,,2025-03-03 23:03:33.751634,,,,14.5,-233.0,,,,,,,,,,,,,,,,,-233.0,,draftkings,,14.5,,14.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_assists_alternate,Kentavious Caldwell-Pope,,,2025-03-03 23:03:33.751759,,,,14.5,-120.0,,,,,,,,,,,,,,,,,-120.0,,draftkings,,14.5,,14.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds,Kentavious Caldwell-Pope,,,2025-03-03 23:03:33.751799,,,,9.5,-115.0,-115.0,,,,,,,,,,,,,6.98,100.0,100.0,-115.0,-115.0,draftkings,draftkings,9.5,9.5,9.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_alternate,Kentavious Caldwell-Pope,,,2025-03-03 23:03:33.751877,,,,14.5,-1000.0,,,,,,,,,,,,,,,,,-1000.0,,draftkings,,14.5,,14.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_assists,Kentavious Caldwell-Pope,,,2025-03-03 23:03:33.751914,,,,10.5,-125.0,-105.0,,,,,,,,,,,,,6.78,-108.47,108.47,-125.0,-105.0,draftkings,draftkings,10.5,10.5,10.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_assists_alternate,Kentavious Caldwell-Pope,,,2025-03-03 23:03:33.751994,,,,19.5,-179.0,,,,,,,,,,,,,,,,,-179.0,,draftkings,,19.5,,19.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds,Kentavious Caldwell-Pope,,,2025-03-03 23:03:33.752032,,,,2.5,140.0,-179.0,,,,,,,,,,,,,5.82,153.98,-153.98,140.0,-179.0,draftkings,draftkings,2.5,2.5,2.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds_alternate,Kentavious Caldwell-Pope,,,2025-03-03 23:03:33.752121,,,,2.5,900.0,,,,,,,,,,,,,,,,,900.0,,draftkings,,2.5,,2.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_threes,Kentavious Caldwell-Pope,,,2025-03-03 23:03:33.752182,,,,1.5,165.0,-213.0,,,,,,,,,,,,,5.79,180.34,-180.34,165.0,-213.0,draftkings,draftkings,1.5,1.5,1.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_threes_alternate,Kentavious Caldwell-Pope,,,2025-03-03 23:03:33.752228,,,,3.5,-278.0,,,,,,,,,,,,,,,,,-278.0,,draftkings,,3.5,,3.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_assists,Paolo Banchero,,,2025-03-03 23:03:33.751344,,,,5.5,-115.0,-115.0,,,,,,,,,,,,,6.98,100.0,100.0,-115.0,-115.0,draftkings,draftkings,5.5,5.5,5.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_assists_alternate,Paolo Banchero,,,2025-03-03 23:03:33.751381,,,,9.5,-526.0,,,,,,,,,,,,,,,,,-526.0,,draftkings,,9.5,,9.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points,Paolo Banchero,,,2025-03-03 23:03:33.751500,,,,24.5,-115.0,-115.0,,,,,,,,,,,,,6.98,100.0,100.0,-115.0,-115.0,draftkings,draftkings,24.5,24.5,24.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_alternate,Paolo Banchero,,,2025-03-03 23:03:33.751560,,,,17.5,650.0,,,,,,,,,,,,,,,,,650.0,,draftkings,,17.5,,17.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_assists,Paolo Banchero,,,2025-03-03 23:03:33.751647,,,,30.5,-105.0,-125.0,,,,,,,,,,,,,6.78,108.47,-108.47,-105.0,-125.0,draftkings,draftkings,30.5,30.5,30.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_assists_alternate,Paolo Banchero,,,2025-03-03 23:03:33.751689,,,,24.5,-110.0,,,,,,,,,,,,,,,,,-110.0,,draftkings,,24.5,,24.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds,Paolo Banchero,,,2025-03-03 23:03:33.751774,,,,31.5,-110.0,-120.0,,,,,,,,,,,,,6.93,104.13,-104.13,-110.0,-120.0,draftkings,draftkings,31.5,31.5,31.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_alternate,Paolo Banchero,,,2025-03-03 23:03:33.751818,,,,49.5,-115.0,,,,,,,,,,,,,,,,,-115.0,,draftkings,,49.5,,49.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_assists,Paolo Banchero,,,2025-03-03 23:03:33.751885,,,,36.5,-125.0,-105.0,,,,,,,,,,,,,6.78,-108.47,108.47,-125.0,-105.0,draftkings,draftkings,36.5,36.5,36.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_assists_alternate,Paolo Banchero,,,2025-03-03 23:03:33.751921,,,,49.5,300.0,,,,,,,,,,,,,,,,,300.0,,draftkings,,49.5,,49.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds,Paolo Banchero,,,2025-03-03 23:03:33.752012,,,,6.5,-125.0,-105.0,,,,,,,,,,,,,6.78,-108.47,108.47,-125.0,-105.0,draftkings,draftkings,6.5,6.5,6.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds_alternate,Paolo Banchero,,,2025-03-03 23:03:33.752065,,,,3.5,135.0,,,,,,,,,,,,,,,,,135.0,,draftkings,,3.5,,3.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds_assists,Paolo Banchero,,,2025-03-03 23:03:33.752132,,,,12.5,-105.0,-125.0,,,,,,,,,,,,,6.78,108.47,-108.47,-105.0,-125.0,draftkings,draftkings,12.5,12.5,12.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_threes,Paolo Banchero,,,2025-03-03 23:03:33.752167,,,,1.5,-125.0,-105.0,,,,,,,,,,,,,6.78,-108.47,108.47,-125.0,-105.0,draftkings,draftkings,1.5,1.5,1.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_threes_alternate,Paolo Banchero,,,2025-03-03 23:03:33.752197,,,,4.5,-130.0,,,,,,,,,,,,,,,,,-130.0,,draftkings,,4.5,,4.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_assists,R.J. Barrett,,,2025-03-03 23:03:33.751044,,,,3.5,-141.0,110.0,3.5,-139.0,104.0,,,,,,,,,,5.78,-122.13,122.13,-139.0,110.0,fanduel,draftkings,3.5,3.5,3.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_assists_alternate,R.J. Barrett,,,2025-03-03 23:03:33.751070,,,,2.5,1400.0,,5.5,-135.0,,,,,,,,,,,,,,1400.0,,draftkings,,2.5,,4.0,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points,R.J. Barrett,,,2025-03-03 23:03:33.751091,,,,18.5,-120.0,-110.0,18.5,-110.0,-120.0,,,,,,,,,,4.76,100.0,100.0,-110.0,-110.0,fanduel,draftkings,18.5,18.5,18.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_alternate,R.J. Barrett,,,2025-03-03 23:03:33.751114,,,,9.5,-333.0,,19.5,900.0,,,,,,,,,,,,,,-333.0,,draftkings,,9.5,,14.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_assists,R.J. Barrett,,,2025-03-03 23:03:33.751158,,,,22.5,-120.0,-110.0,22.5,-110.0,-120.0,,,,,,,,,,4.76,100.0,100.0,-110.0,-110.0,fanduel,draftkings,22.5,22.5,22.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_assists_alternate,R.J. Barrett,,,2025-03-03 23:03:33.751713,,,,39.5,130.0,,,,,,,,,,,,,,,,,130.0,,draftkings,,39.5,,39.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds,R.J. Barrett,,,2025-03-03 23:03:33.751176,,,,24.5,-115.0,-115.0,24.5,-110.0,-120.0,,,,,,,,,,5.87,102.11,-102.11,-110.0,-115.0,fanduel,draftkings,24.5,24.5,24.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_alternate,R.J. Barrett,,,2025-03-03 23:03:33.751827,,,,39.5,-370.0,,,,,,,,,,,,,,,,,-370.0,,draftkings,,39.5,,39.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_assists,R.J. Barrett,,,2025-03-03 23:03:33.751200,,,,28.5,-110.0,-120.0,28.5,-110.0,-120.0,,,,,,,,,,6.93,104.13,-104.13,-110.0,-120.0,draftkings,draftkings,28.5,28.5,28.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_assists_alternate,R.J. Barrett,,,2025-03-03 23:03:33.751952,,,,44.5,700.0,,,,,,,,,,,,,,,,,700.0,,draftkings,,44.5,,44.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds,R.J. Barrett,,,2025-03-03 23:03:33.751218,,,,5.5,-125.0,-105.0,5.5,-132.0,100.0,,,,,,,,,,5.56,-111.11,111.11,-125.0,100.0,draftkings,fanduel,5.5,5.5,5.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds_alternate,R.J. Barrett,,,2025-03-03 23:03:33.751239,,,,10.5,-1667.0,,5.5,680.0,,,,,,,,,,,,,,680.0,,fanduel,,5.5,,8.0,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds_assists,R.J. Barrett,,,2025-03-03 23:03:33.751278,,,,9.5,-120.0,-110.0,9.5,-122.0,-110.0,,,,,,,,,,6.93,-104.13,104.13,-120.0,-110.0,draftkings,draftkings,9.5,9.5,9.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_threes,R.J. Barrett,,,2025-03-03 23:03:33.751300,,,,1.5,-110.0,-120.0,1.5,100.0,-132.0,,,,,,,,,,4.55,109.09,-109.09,100.0,-120.0,fanduel,draftkings,1.5,1.5,1.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_threes_alternate,R.J. Barrett,,,2025-03-03 23:03:33.751312,,,,2.5,-500.0,,2.5,870.0,,,,,,,,,,,,,,870.0,,fanduel,,2.5,,2.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_assists,Scottie Barnes,,,2025-03-03 23:03:33.751027,,,,4.5,105.0,-135.0,4.5,-114.0,-114.0,,,,,,,,,,2.05,109.21,-109.21,105.0,-114.0,draftkings,fanduel,4.5,4.5,4.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_assists_alternate,Scottie Barnes,,,2025-03-03 23:03:33.751064,,,,5.5,1600.0,,7.5,-250.0,,,,,,,,,,,,,,1600.0,,draftkings,,5.5,,6.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points,Scottie Barnes,,,2025-03-03 23:03:33.751101,,,,18.5,-110.0,-120.0,18.5,-108.0,-122.0,,,,,,,,,,6.47,105.05,-105.05,-108.0,-120.0,fanduel,draftkings,18.5,18.5,18.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_alternate,Scottie Barnes,,,2025-03-03 23:03:33.751118,,,,17.5,1000.0,,19.5,1060.0,,,,,,,,,,,,,,1000.0,,draftkings,,17.5,,18.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_assists,Scottie Barnes,,,2025-03-03 23:03:33.751163,,,,22.5,-120.0,-110.0,23.5,-102.0,-130.0,,,,,,,,,,,,,-120.0,-130.0,draftkings,fanduel,22.5,23.5,23.0,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_assists_alternate,Scottie Barnes,,,2025-03-03 23:03:33.751701,,,,22.5,2500.0,,,,,,,,,,,,,,,,,2500.0,,draftkings,,22.5,,22.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds,Scottie Barnes,,,2025-03-03 23:03:33.751182,,,,24.5,-120.0,-110.0,25.5,-104.0,-128.0,,,,,,,,,,,,,-120.0,-128.0,draftkings,fanduel,24.5,25.5,25.0,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_alternate,Scottie Barnes,,,2025-03-03 23:03:33.751836,,,,19.5,600.0,,,,,,,,,,,,,,,,,600.0,,draftkings,,19.5,,19.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_assists,Scottie Barnes,,,2025-03-03 23:03:33.751206,,,,29.5,-110.0,-120.0,29.5,-122.0,-108.0,,,,,,,,,,4.3,-100.88,100.88,-110.0,-108.0,draftkings,fanduel,29.5,29.5,29.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_assists_alternate,Scottie Barnes,,,2025-03-03 23:03:33.751942,,,,39.5,1400.0,,,,,,,,,,,,,,,,,1400.0,,draftkings,,39.5,,39.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds,Scottie Barnes,,,2025-03-03 23:03:33.751228,,,,6.5,105.0,-135.0,6.5,-110.0,-120.0,,,,,,,,,,3.33,111.82,-111.82,105.0,-120.0,draftkings,fanduel,6.5,6.5,6.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds_alternate,Scottie Barnes,,,2025-03-03 23:03:33.751235,,,,3.5,1800.0,,5.5,3000.0,,,,,,,,,,,,,,1800.0,,draftkings,,3.5,,4.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_rebounds_assists,Scottie Barnes,,,2025-03-03 23:03:33.751268,,,,10.5,-120.0,-110.0,11.5,102.0,-135.0,,,,,,,,,,,,,-120.0,-135.0,draftkings,fanduel,10.5,11.5,11.0,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_threes,Scottie Barnes,,,2025-03-03 23:03:33.751295,,,,1.5,165.0,-213.0,1.5,152.0,-204.0,,,,,,,,,,4.84,177.83,-177.83,165.0,-204.0,draftkings,fanduel,1.5,1.5,1.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_threes_alternate,Scottie Barnes,,,2025-03-03 23:03:33.751319,,,,0.5,1700.0,,2.5,1300.0,,,,,,,,,,,,,,1700.0,,draftkings,,0.5,,1.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_assists,Wendell Carter Jr,,,2025-03-03 23:03:33.751368,,,,2.5,-105.0,-125.0,,,,,,,,,,,,,6.78,108.47,-108.47,-105.0,-125.0,draftkings,draftkings,2.5,2.5,2.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_assists_alternate,Wendell Carter Jr,,,2025-03-03 23:03:33.751439,,,,5.5,225.0,,,,,,,,,,,,,,,,,225.0,,draftkings,,5.5,,5.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points,Wendell Carter Jr,,,2025-03-03 23:03:33.751530,,,,10.5,-130.0,100.0,,,,,,,,,,,,,6.52,-113.04,113.04,-130.0,100.0,draftkings,draftkings,10.5,10.5,10.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_alternate,Wendell Carter Jr,,,2025-03-03 23:03:33.751609,,,,14.5,850.0,,,,,,,,,,,,,,,,,850.0,,draftkings,,14.5,,14.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_assists,Wendell Carter Jr,,,2025-03-03 23:03:33.751667,,,,13.5,-115.0,-115.0,,,,,,,,,,,,,6.98,100.0,100.0,-115.0,-115.0,draftkings,draftkings,13.5,13.5,13.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_assists_alternate,Wendell Carter Jr,,,2025-03-03 23:03:33.751744,,,,14.5,-120.0,,,,,,,,,,,,,,,,,-120.0,,draftkings,,14.5,,14.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds,Wendell Carter Jr,,,2025-03-03 23:03:33.751785,,,,19.5,-115.0,-115.0,,,,,,,,,,,,,6.98,100.0,100.0,-115.0,-115.0,draftkings,draftkings,19.5,19.5,19.5,median
basketball_nba,bfc84e5d5f3f10d0daa5bd7a93546a4d,2025-03-05T00:10:00Z,Toronto Raptors,Orlando Magic,player_points_rebounds_alternate,Wendell Carter Jr,,,2025-03-03 23:03:33.751853,,,,34.5,250.0,,,,,,,,,,,,,,,,,250.0,,draftkings,,34.5,,34.5,median
